tick,node_id,Helmet_ID,Temp_C,Humidity_Percent,CH4_ppm,H2S_ppm,CO_ppm,VOC_ppm,Pressure_hPa,Mud_Level_cm,Mud_Viscosity_Index,Mud_Salinity_uS_cm,Accel_Z_g,Light_lux,Impact_N,Fluid_Level_cm,node_online
64,E,HM-E441,43.515,47.79,8.086,0.071,11.394,502.612,1013.155,14.962,6.593,938.303,1.0102,26.168,1.222,10.816,0
64,F,HM-F087,34.79,49.017,2.659,0.0192,4.203,181.491,1012.572,12.843,7.531,927.523,1.0153,26.225,0.724,12.452,1
65,A,HM-A104,36.844,52.487,2.932,0.0254,3.036,202.855,1014.5,14.049,6.354,957.849,1.0809,24.729,0.953,12.32,1
65,B,HM-B210,36.081,47.613,3.212,0.0234,3.359,204.299,1012.806,14.055,7.138,931.274,1.034,27.68,0.653,12.623,1
65,C,HM-C305,35.766,54.804,2.362,0.0164,3.333,176.068,1013.8,15.665,6.839,966.063,0.972,18.036,0.392,10.574,1
65,D,HM-D118,35.155,49.301,2.244,0.0285,3.573,183.12,1013.245,16.114,6.244,974.517,0.9835,25.212,1.687,12.375,1
65,E,HM-E441,42.826,58.56,8.517,0.0772,11.172,561.381,1014.301,14.58,7.121,921.433,1.0141,23.831,0.288,13.501,0
65,F,HM-F087,36.929,51.252,2.869,0.0126,4.338,206.163,1013.403,13.899,7.079,986.536,1.0417,25.454,0.849,11.491,1
66,A,HM-A104,34.747,48.901,2.321,0.0187,3.837,221.034,1012.599,14.023,7.242,1022.284,1.0313,22.204,1.097,11.319,1
66,B,HM-B210,35.884,49.024,2.843,0.0153,4.442,187.558,1013.041,13.587,6.594,940.908,0.9498,20.461,0.468,11.728,1
66,C,HM-C305,38.311,51.194,2.16,0.014,4.141,210.06,1013.93,14.749,6.756,923.394,0.9865,21.685,0.078,12.989,1
66,D,HM-D118,34.494,40.613,2.685,0.017,3.778,229.87,1012.683,12.344,7.26,1014.643,1.0225,29.3,0.93,11.218,1
66,E,HM-E441,43.338,52.206,8.37,0.075,11.276,516.789,1013.006,14.442,7.162,971.726,0.978,22.857,0.496,11.966,0
66,F,HM-F087,35.024,59.715,2.845,0.0143,4.234,207.228,1014.024,16.69,7.252,960.467,0.9599,21.126,1.443,10.697,1
67,A,HM-A104,36.057,52.405,2.853,0.0146,2.994,213.379,1013.589,13.817,6.355,919.991,0.9223,19.273,0.736,11.017,1
67,B,HM-B210,35.246,44.43,3.18,0.0205,4.062,215.819,1012.429,13.087,6.79,919.687,0.9786,20.109,0.997,10.381,1
67,C,HM-C305,36.952,55.002,2.444,0.0302,3.863,180.065,1015.218,13.213,7.669,956.29,1.0102,23.345,1.32,14.353,1
67,D,HM-D118,37.97,56.362,2.088,0.0291,3.846,150.229,1012.555,13.071,7.378,1005.995,0.9302,20.894,1.088,11.011,1
67,E,HM-E441,43.536,52.003,8.771,0.0752,11.696,626.005,1012.856,13.067,7.045,958.5,1.047,26.797,1.637,12.423,0
67,F,HM-F087,34.343,53.314,2.82,0.0247,3.64,215.174,1013.595,14.278,6.916,931.299,1.0062,26.876,1.121,11.015,1
68,A,HM-A104,36.679,54.492,2.381,0.0151,3.368,194.331,1012.791,12.502,6.724,941.713,1.0202,19.531,0.555,13.651,1
68,B,HM-B210,35.878,50.091,2.556,0.019,4.131,186.47,1012.85,12.87,6.436,937.834,0.9145,28.783,1.094,10.256,1
68,C,HM-C305,35.407,45.776,3.012,0.0208,4.066,250.366,1012.558,15.209,6.807,896.62,0.9724,22.174,0.272,12.586,1
68,D,HM-D118,35.267,56.107,2.729,0.0157,4.37,158.399,1012.248,12.025,7.183,907.111,0.9314,28.502,1.152,11.573,1
68,E,HM-E441,46.596,58.051,8.628,0.083,11.036,538.396,1013.175,14.492,6.944,915.58,1.0214,34.174,0.977,12.653,0
68,F,HM-F087,35.354,46.766,3.146,0.0228,3.822,208.884,1013.29,13.579,7.831,951.211,1.0152,22.942,1.294,10.706,1
69,A,HM-A104,34.238,53.569,2.502,0.0212,4.133,195.568,1013.879,13.099,6.747,938.935,0.9912,21.415,0.684,12.689,1
69,B,HM-B210,37.884,52.885,2.519,0.0145,3.744,222.668,1012.407,15.915,7.766,939.963,1.0008,22.078,1.662,12.832,1
69,C,HM-C305,35.455,51.606,3.084,0.0305,3.367,218.15,1014.586,12.893,7.288,980.287,0.9684,20.939,1.172,13.764,1
69,D,HM-D118,36.509,58.662,3.284,0.0241,2.87,212.488,1013.293,13.97,7.169,963.85,1.0279,31.787,0.404,13.042,1
69,E,HM-E441,44.865,53.493,8.407,0.0831,11.679,575.751,1013.593,13.54,7.492,1005.934,1.0331,18.991,0.763,10.468,0
69,F,HM-F087,35.034,51.415,3.164,0.0277,4.157,191.681,1013.644,14.385,7.54,948.579,0.9619,21.488,0.727,11.748,1
70,A,HM-A104,34.827,49.813,3.123,0.0226,3.55,169.881,1012.16,13.274,6.265,897.072,0.9392,36.93,1.084,12.176,1
70,B,HM-B210,34.447,49.693,2.473,0.0197,4.163,224.272,1013.068,15.735,6.738,917.301,0.9776,19.217,1.275,14.083,1
70,C,HM-C305,34.726,53.776,3.398,0.0218,4.841,212.274,1011.296,15.109,7.001,958.438,0.9959,26.981,0.924,10.123,1
70,D,HM-D118,36.044,54.877,2.696,0.0118,3.251,207.312,1012.723,11.674,6.872,880.535,0.9558,30.701,0.592,11.161,1
70,E,HM-E441,47.462,51.554,8.447,0.0816,11.707,571.883,1010.798,12.256,7.185,959.952,0.9483,16.421,0.682,10.747,0
70,F,HM-F087,36.661,45.616,2.709,0.0191,3.612,192.199,1013.569,16.084,7.369,883.355,1.0,17.148,0.385,12.38,1
71,A,HM-A104,36.335,53.782,2.946,0.026,3.33,249.029,1012.511,15.435,6.628,975.67,1.0228,25.01,1.311,10.161,1
71,B,HM-B210,34.275,46.573,2.266,0.0222,3.711,225.735,1012.722,10.797,7.068,944.849,1.0575,18.69,0.811,11.13,1
71,C,HM-C305,36.328,48.562,2.755,0.0191,3.618,194.346,1011.745,14.639,7.533,974.057,0.9846,22.511,0.594,10.5,1
71,D,HM-D118,34.858,44.949,2.722,0.0278,3.989,192.479,1013.486,14.835,6.49,939.519,0.994,18.49,0.142,11.731,1
71,E,HM-E441,45.677,57.119,9.046,0.0886,11.819,608.456,1012.353,12.91,7.988,893.778,1.0228,21.511,0.599,9.898,0
71,F,HM-F087,37.142,56.054,3.028,0.019,4.087,194.004,1016.206,13.439,5.84,950.703,0.998,27.787,0.957,12.871,1
72,A,HM-A104,36.584,53.899,2.301,0.025,3.49,222.853,1013.845,13.351,7.034,976.518,0.9663,25.567,1.459,11.192,1
72,B,HM-B210,32.787,54.054,2.666,0.018,3.503,216.837,1013.591,14.38,6.016,941.0,1.0789,29.971,1.148,12.356,1
72,C,HM-C305,36.69,47.292,2.349,0.0213,4.09,221.329,1013.75,17.749,6.633,956.756,1.0093,10.371,1.084,11.955,1
72,D,HM-D118,36.049,58.653,2.765,0.0247,3.969,215.202,1011.415,12.269,6.56,983.468,0.9866,32.46,0.385,12.686,1
72,E,HM-E441,46.888,43.211,9.368,0.0938,12.484,553.608,1010.845,12.999,6.71,948.881,0.9595,25.563,0.707,12.173,0
72,F,HM-F087,35.023,53.266,2.655,0.0137,3.569,216.466,1012.241,13.082,6.707,926.677,1.0269,25.875,0.711,11.865,1
73,A,HM-A104,36.579,50.092,2.718,0.0154,4.209,188.247,1013.335,12.15,7.764,936.891,0.9883,16.788,0.0,11.223,1
73,B,HM-B210,33.897,58.832,2.599,0.0184,4.06,173.081,1012.275,15.609,6.018,1032.865,1.0167,30.099,1.125,13.886,1
73,C,HM-C305,35.613,56.679,2.612,0.0178,4.018,208.017,1011.606,14.428,7.011,954.729,1.0099,23.616,0.746,12.12,1
73,D,HM-D118,37.519,52.996,2.408,0.0128,3.807,169.072,1014.044,17.682,7.139,973.252,1.0625,31.599,1.24,12.573,1
73,E,HM-E441,46.123,53.997,9.016,0.0893,12.448,573.171,1011.218,14.746,7.131,914.353,0.9707,25.096,0.68,11.813,0
73,F,HM-F087,35.783,51.846,2.926,0.0328,3.666,162.311,1013.142,15.83,6.86,912.693,0.9599,14.259,0.787,11.507,1
74,A,HM-A104,36.518,44.091,3.208,0.0117,3.611,196.309,1013.339,13.334,6.589,962.062,0.9788,26.201,1.086,12.608,1
74,B,HM-B210,35.465,55.135,3.141,0.0258,3.667,161.913,1012.234,13.902,7.448,954.534,1.0253,22.074,1.161,11.526,1
74,C,HM-C305,36.559,47.645,2.896,0.0084,3.841,219.882,1013.454,11.703,6.666,942.953,1.0569,30.406,0.863,12.099,1
74,D,HM-D118,35.843,48.645,2.657,0.0217,4.545,252.75,1010.797,13.742,7.026,973.66,0.9813,19.717,1.409,11.926,1
74,E,HM-E441,47.238,52.545,9.796,0.0883,12.832,583.611,1009.834,13.826,6.889,942.714,0.9214,29.048,1.012,11.002,0
74,F,HM-F087,37.035,54.876,3.246,0.0188,3.887,198.478,1012.498,16.296,7.304,980.936,0.9794,15.062,1.05,13.149,1
75,A,HM-A104,37.262,53.659,2.663,0.0245,2.719,223.103,1013.605,11.252,7.696,929.495,1.0362,24.083,1.254,13.487,1
75,B,HM-B210,37.462,56.177,2.269,0.011,3.186,217.421,1012.054,14.111,7.432,899.254,1.0839,18.367,0.879,14.08,1
75,C,HM-C305,35.747,45.732,2.86,0.0209,4.047,179.544,1012.237,16.702,7.375,944.539,1.0087,25.61,1.39,11.036,1
75,D,HM-D118,37.418,56.024,3.007,0.0121,3.801,213.317,1012.704,13.396,6.267,1016.302,1.0307,17.084,1.09,12.563,1
75,E,HM-E441,47.081,46.865,9.209,0.0941,13.42,601.13,1014.317,12.929,7.434,951.816,1.0561,28.029,1.199,12.087,0
75,F,HM-F087,34.651,55.458,2.821,0.0196,3.531,237.112,1012.054,13.191,6.814,927.347,1.0104,27.196,1.371,13.175,1
76,A,HM-A104,35.834,52.784,2.534,0.0218,3.232,223.913,1013.262,13.415,6.686,1009.388,1.033,15.462,0.966,12.348,1
76,B,HM-B210,34.289,46.835,2.679,0.0246,2.35,166.418,1012.63,15.93,6.314,954.403,1.0481,26.956,1.447,10.311,1
76,C,HM-C305,36.08,50.209,2.962,0.0221,4.392,177.614,1013.168,14.336,6.934,957.781,1.0663,28.203,0.859,13.822,1
76,D,HM-D118,35.419,49.318,2.101,0.0166,4.123,186.506,1013.449,16.663,6.643,940.222,1.0181,11.005,1.227,13.325,1
76,E,HM-E441,48.162,50.23,9.699,0.0924,14.027,614.365,1013.64,14.421,6.888,971.732,1.0717,24.173,0.919,11.232,0
76,F,HM-F087,36.876,50.319,3.083,0.0238,3.772,214.711,1013.081,13.544,6.185,958.368,0.9742,17.138,1.457,11.154,1
77,A,HM-A104,36.368,49.845,2.61,0.0154,2.807,254.472,1013.235,12.802,6.574,919.608,1.0358,28.485,1.032,12.766,1
77,B,HM-B210,37.037,52.668,2.901,0.0142,3.532,201.655,1011.803,15.151,7.786,911.363,1.0092,20.936,1.775,12.659,1
77,C,HM-C305,37.067,52.914,2.963,0.0225,3.294,185.303,1011.963,14.429,7.028,940.723,1.0298,29.747,0.378,11.475,1
77,D,HM-D118,35.222,49.686,3.152,0.0234,3.717,225.375,1013.782,13.356,7.191,983.447,0.9632,28.254,1.065,11.094,1
77,E,HM-E441,44.236,51.737,9.73,0.0864,12.972,631.923,1011.766,13.276,6.962,927.147,1.0319,38.188,1.742,11.277,0
77,F,HM-F087,34.771,53.553,2.428,0.0233,4.123,219.961,1013.576,10.997,6.629,960.181,1.0025,22.07,0.839,13.459,1
78,A,HM-A104,35.852,57.792,2.332,0.0289,3.868,230.781,1012.435,15.358,7.637,942.899,1.0107,24.772,1.369,13.295,1
78,B,HM-B210,36.277,50.993,2.288,0.0191,2.632,200.488,1012.628,15.52,6.886,1013.239,1.0737,28.093,1.985,11.504,1
78,C,HM-C305,36.579,51.586,3.096,0.0178,3.801,169.151,1013.379,14.889,7.126,960.789,1.0082,23.259,0.21,12.018,1
78,D,HM-D118,36.018,53.932,2.929,0.0278,4.321,172.36,1013.711,14.582,7.39,965.338,0.9704,31.068,1.787,10.495,1
78,E,HM-E441,47.285,52.363,9.696,0.0976,12.836,609.053,1012.821,13.353,6.798,956.268,1.0142,22.314,0.821,11.208,0
78,F,HM-F087,35.844,48.462,2.291,0.0218,4.082,214.759,1015.117,14.703,6.948,971.253,1.0525,21.615,0.701,14.172,1
79,A,HM-A104,36.122,47.914,2.467,0.0272,3.414,163.8,1011.343,12.693,6.646,962.82,1.0416,26.887,0.587,13.28,1
79,B,HM-B210,36.919,53.399,2.935,0.024,3.939,206.468,1014.813,16.566,6.625,923.713,1.0046,14.973,1.376,13.494,1
79,C,HM-C305,34.312,58.553,3.379,0.0188,3.642,222.231,1014.325,15.274,6.734,997.224,0.9969,22.218,0.935,11.979,1
79,D,HM-D118,36.525,47.942,3.3,0.0254,3.578,222.46,1012.073,14.581,7.408,950.937,1.0309,17.245,0.737,11.085,1
79,E,HM-E441,48.542,55.363,9.967,0.1045,13.176,588.233,1013.678,14.248,6.741,873.122,0.9315,17.518,0.293,12.875,0
79,F,HM-F087,35.412,50.159,2.625,0.0102,3.622,181.227,1012.685,13.471,6.919,891.528,0.9655,16.819,0.729,14.328,1
80,A,HM-A104,35.848,58.224,3.296,0.0226,3.016,194.502,1012.339,11.539,7.408,951.684,0.9716,22.105,0.081,11.966,1
80,B,HM-B210,37.619,51.062,2.695,0.0252,3.55,220.032,1014.513,15.561,6.376,960.859,1.017,26.674,1.982,13.259,1
80,C,HM-C305,36.606,57.267,2.175,0.0229,3.389,212.293,1012.14,16.995,6.297,987.585,0.9966,24.525,1.012,10.163,1
80,D,HM-D118,36.532,54.738,2.739,0.0186,3.502,158.906,1012.61,13.673,7.009,968.466,0.9721,17.432,0.591,12.55,1
80,E,HM-E441,49.893,47.715,10.122,0.0946,13.419,661.608,1013.709,15.778,6.314,994.218,0.9687,25.936,0.91,13.532,0
80,F,HM-F087,35.362,51.456,3.508,0.0209,3.684,215.706,1013.149,14.403,6.943,957.356,1.0138,23.285,1.207,11.878,1
81,A,HM-A104,39.125,59.599,2.594,0.0225,4.217,202.007,1011.432,15.672,7.791,928.544,1.0074,30.598,1.369,12.512,1
81,B,HM-B210,37.881,54.509,2.835,0.0331,3.918,190.92,1014.518,13.327,7.153,983.708,1.1068,15.22,1.776,11.007,1
81,C,HM-C305,35.645,55.991,2.765,0.0189,3.73,238.45,1010.685,15.408,7.619,953.777,1.0487,26.634,1.934,11.642,1
81,D,HM-D118,34.985,58.999,2.533,0.011,3.364,213.064,1013.562,12.92,7.399,973.039,0.9936,22.148,1.296,12.042,1
81,E,HM-E441,49.763,49.46,10.498,0.0908,13.773,623.079,1012.42,14.02,7.008,955.989,1.0927,14.476,1.102,12.321,0
81,F,HM-F087,36.712,59.246,2.466,0.0167,3.941,177.713,1011.303,14.73,7.344,917.222,1.0375,23.639,1.296,12.373,1
82,A,HM-A104,35.195,45.323,2.644,0.0318,3.655,233.931,1012.348,13.703,7.128,946.12,1.0401,29.686,1.102,13.169,1
82,B,HM-B210,35.519,58.983,2.164,0.0215,4.414,180.59,1012.887,15.676,7.18,921.787,1.1227,22.409,1.729,14.539,1
82,C,HM-C305,36.621,50.905,2.815,0.0167,3.153,172.666,1013.778,16.942,6.975,956.856,0.9882,25.539,1.187,10.821,1
82,D,HM-D118,35.129,53.398,2.764,0.0229,3.393,205.532,1013.445,14.537,6.331,857.841,1.0071,23.407,0.581,11.588,1
82,E,HM-E441,50.562,53.868,10.55,0.0974,14.019,652.308,1015.13,16.851,7.363,954.402,1.0247,17.307,0.406,12.05,0
82,F,HM-F087,34.312,52.889,2.998,0.0174,4.004,247.676,1014.116,15.087,6.552,982.253,1.089,26.663,0.785,11.433,1
83,A,HM-A104,38.644,51.254,2.911,0.018,3.735,213.883,1012.862,11.898,7.233,983.129,1.0137,33.374,0.577,11.524,1
83,B,HM-B210,35.631,58.445,2.604,0.0157,2.832,237.959,1012.002,13.545,7.101,946.189,1.124,15.381,2.195,13.119,1
83,C,HM-C305,36.794,45.23,2.077,0.0222,3.174,181.153,1013.05,12.441,6.869,955.153,1.0298,18.807,1.647,10.527,1
83,D,HM-D118,34.597,57.255,2.393,0.0229,3.688,203.02,1012.318,13.242,7.297,913.518,1.0086,23.295,1.198,14.707,1
83,E,HM-E441,48.663,53.979,10.553,0.0966,13.869,662.456,1011.722,13.105,6.893,988.208,1.0682,20.801,1.357,14.177,0
83,F,HM-F087,37.846,47.672,1.958,0.0173,3.216,195.743,1012.076,13.34,6.765,1008.958,1.0081,22.687,0.329,11.483,1
84,A,HM-A104,38.046,50.859,2.14,0.0142,3.606,230.003,1014.459,13.785,6.911,979.61,1.0151,29.513,1.067,10.301,1
84,B,HM-B210,36.017,53.422,2.948,0.0171,3.51,224.389,1012.223,16.694,5.962,892.603,1.093,25.985,1.361,10.347,1
84,C,HM-C305,35.417,52.757,2.874,0.0204,4.111,221.74,1013.004,13.198,7.295,958.707,1.0442,27.518,1.336,13.401,1
84,D,HM-D118,38.549,56.447,2.463,0.0198,3.361,199.978,1012.418,14.324,6.933,941.568,0.9241,29.395,0.614,11.824,1
84,E,HM-E441,49.212,50.863,10.476,0.1071,13.868,646.88,1011.521,15.347,7.426,922.563,0.9738,19.223,0.796,12.746,0
84,F,HM-F087,35.419,55.014,2.34,0.0142,4.075,216.907,1013.442,13.317,7.482,939.601,1.0159,25.984,0.935,14.754,1
85,A,HM-A104,36.745,52.962,2.758,0.0179,3.995,224.317,1011.894,13.417,6.683,953.515,1.0468,26.038,0.96,13.448,1
85,B,HM-B210,35.314,51.968,2.764,0.0139,3.402,194.264,1013.693,13.904,6.53,1002.546,1.0948,28.18,1.84,13.677,1
85,C,HM-C305,35.914,55.039,2.911,0.0174,4.612,188.007,1013.39,13.337,6.581,964.546,1.0324,27.809,0.686,12.495,1
85,D,HM-D118,37.163,48.371,3.013,0.0186,4.173,173.697,1014.228,15.432,6.597,948.502,0.9614,23.866,0.52,12.588,1
85,E,HM-E441,47.269,46.654,11.014,0.0976,14.051,660.742,1015.23,13.085,6.99,931.229,0.9639,24.218,0.972,11.975,0
85,F,HM-F087,36.667,59.144,2.861,0.015,4.378,231.389,1011.597,14.525,6.485,897.437,0.9767,27.594,0.767,11.776,1
86,A,HM-A104,37.31,53.992,2.845,0.0253,2.832,180.431,1013.764,14.227,6.663,883.2,1.0333,23.176,0.917,13.052,1
86,B,HM-B210,37.193,53.079,2.64,0.0261,4.244,189.576,1012.584,16.098,6.619,968.166,1.1446,23.725,1.739,12.96,1
86,C,HM-C305,35.765,57.643,3.03,0.026,4.18,200.887,1012.276,10.673,6.944,995.943,0.9104,23.845,0.906,12.903,1
86,D,HM-D118,32.536,52.252,2.768,0.0203,3.002,171.815,1013.97,16.846,6.816,990.006,0.9636,30.396,0.592,12.79,1
86,E,HM-E441,48.591,46.692,11.029,0.0953,14.822,636.77,1012.755,11.869,7.003,942.623,1.0195,28.042,0.946,13.01,0
86,F,HM-F087,37.983,49.747,2.927,0.0242,3.45,205.307,1011.666,15.918,6.658,980.504,1.0977,22.96,1.239,12.441,1
87,A,HM-A104,36.277,46.319,2.547,0.0267,3.617,130.8,1014.355,13.339,7.163,983.216,1.0602,17.881,0.751,10.722,1
87,B,HM-B210,36.386,51.97,3.116,0.0191,3.571,217.063,1011.523,13.884,6.637,918.14,1.16,23.528,2.67,11.583,1
87,C,HM-C305,35.298,53.037,3.113,0.0164,4.433,210.524,1010.965,14.447,6.505,976.575,0.9356,19.287,0.627,11.968,1
87,D,HM-D118,33.427,50.693,2.787,0.0104,4.486,215.372,1013.246,13.116,7.101,954.761,0.9463,22.029,0.906,11.833,1
87,E,HM-E441,51.286,50.026,10.682,0.0992,14.725,739.721,1013.492,15.494,6.389,961.908,1.0376,22.974,0.89,13.458,0
87,F,HM-F087,37.636,45.205,3.586,0.0276,4.083,187.931,1013.652,12.506,7.193,908.788,0.9878,30.748,0.765,10.836,1
88,A,HM-A104,35.669,47.951,3.454,0.022,2.717,177.639,1012.198,13.146,7.291,1000.323,0.981,24.102,0.96,13.255,1
88,B,HM-B210,36.241,48.298,2.757,0.0151,2.993,227.956,1012.458,14.883,7.353,982.679,1.1083,24.568,2.287,10.408,1
88,C,HM-C305,39.156,46.561,3.267,0.0219,2.913,138.678,1013.919,15.698,6.562,955.133,0.9992,27.7,1.429,11.396,1
88,D,HM-D118,36.592,48.781,2.524,0.0218,3.297,172.709,1011.711,13.772,7.147,932.458,0.9086,25.988,0.597,10.525,1
88,E,HM-E441,50.397,50.694,10.263,0.0926,15.357,697.52,1011.533,16.617,5.93,1026.326,1.0337,11.796,0.713,11.316,0
88,F,HM-F087,37.426,54.641,3.426,0.017,4.502,148.112,1012.114,13.535,6.248,1001.088,1.0461,18.554,0.772,10.296,1
89,A,HM-A104,35.526,47.479,3.347,0.0164,4.231,207.109,1013.791,13.014,5.87,911.226,1.0054,21.117,0.573,11.913,1
89,B,HM-B210,36.911,56.279,2.405,0.0146,3.768,176.12,1012.92,14.033,7.018,931.479,1.1498,27.097,2.499,11.772,1
89,C,HM-C305,35.471,45.775,2.832,0.0058,3.308,164.983,1011.807,11.95,6.428,944.549,1.0145,28.582,1.025,12.268,1
89,D,HM-D118,37.865,53.447,2.609,0.0097,3.977,180.835,1013.69,12.372,6.979,931.237,1.0081,25.278,1.215,14.071,1
89,E,HM-E441,49.079,44.64,10.49,0.1072,16.129,710.648,1013.26,12.367,6.987,914.971,1.0189,19.898,0.601,10.248,0
89,F,HM-F087,37.402,46.596,3.442,0.0214,3.234,207.98,1014.753,13.86,6.935,936.362,1.0045,26.693,0.356,13.101,1
90,A,HM-A104,36.174,58.176,2.578,0.0088,4.14,201.109,1013.807,14.029,7.149,942.156,1.0124,29.73,1.057,12.654,1
90,B,HM-B210,33.991,51.865,2.859,0.0231,3.712,243.722,1009.281,15.188,7.118,1004.393,1.0701,24.232,1.739,14.489,1
90,C,HM-C305,38.134,52.745,3.149,0.0154,4.042,230.087,1012.095,14.524,6.692,976.894,1.0021,18.218,1.215,12.684,1
90,D,HM-D118,37.084,56.926,2.465,0.0174,3.241,214.828,1011.683,13.486,6.982,957.227,1.0242,26.795,0.474,12.511,1
90,E,HM-E441,48.0,54.767,10.625,0.102,15.857,717.813,1013.882,18.032,6.786,896.428,0.9438,31.503,0.921,11.666,0
90,F,HM-F087,35.864,57.809,2.529,0.0178,4.044,187.511,1012.68,16.154,6.843,952.309,0.9728,21.752,1.163,12.804,1
91,A,HM-A104,35.531,48.597,3.008,0.0191,3.277,228.636,1013.841,13.371,7.337,955.315,1.0961,21.78,1.326,12.134,1
91,B,HM-B210,34.094,50.047,3.216,0.016,3.075,155.243,1012.895,14.691,7.121,958.267,1.1557,24.561,1.662,12.606,1
91,C,HM-C305,35.299,56.135,2.599,0.0197,4.978,235.547,1011.925,15.74,6.892,1043.055,0.9795,28.782,1.692,9.805,1
91,D,HM-D118,35.313,51.627,3.523,0.024,3.394,214.95,1012.417,13.085,6.881,959.015,0.9957,23.91,1.765,12.168,1
91,E,HM-E441,50.617,53.505,10.475,0.1011,14.821,670.56,1013.034,15.736,7.016,1023.406,1.0292,18.146,0.973,11.642,0
91,F,HM-F087,37.97,55.781,2.351,0.0156,3.835,244.852,1013.09,15.763,6.836,981.786,0.9752,24.942,1.273,11.096,1
92,A,HM-A104,36.35,56.191,2.919,0.0132,3.683,199.079,1014.677,12.277,7.369,939.912,0.9642,28.777,0.536,14.759,1
92,B,HM-B210,36.949,51.824,2.516,0.0316,3.624,206.143,1013.955,11.816,6.231,950.926,1.1581,11.572,2.758,11.236,1
92,C,HM-C305,35.084,51.132,2.628,0.0243,3.674,234.958,1011.906,15.446,7.232,966.481,0.9764,27.263,0.966,11.408,1
92,D,HM-D118,36.571,54.071,2.803,0.0178,3.929,200.662,1012.917,16.906,7.282,889.365,1.0083,28.077,1.371,12.055,1
92,E,HM-E441,51.86,51.449,10.397,0.0932,16.298,694.443,1013.035,13.146,5.833,956.542,1.0334,28.291,0.816,11.791,0
92,F,HM-F087,35.122,50.901,2.645,0.0179,4.015,140.228,1012.381,14.561,6.964,926.024,1.0088,27.378,1.23,10.571,1
93,A,HM-A104,35.678,60.173,3.032,0.0173,3.444,180.481,1013.692,17.838,6.169,980.577,1.0099,23.241,1.537,13.478,1
93,B,HM-B210,35.447,53.156,2.377,0.0152,3.884,203.852,1012.818,14.676,6.926,965.854,1.0985,23.124,3.472,12.679,1
93,C,HM-C305,33.713,48.634,2.214,0.019,3.769,205.446,1013.808,13.751,7.238,986.278,0.9811,12.918,0.282,12.793,1
93,D,HM-D118,37.717,56.793,2.315,0.0194,4.524,197.907,1014.044,15.185,7.339,904.886,0.9341,20.483,0.812,12.253,1
93,E,HM-E441,49.385,54.692,10.575,0.1051,15.951,728.9,1012.052,14.343,7.141,937.356,0.9313,22.229,0.673,11.798,0
93,F,HM-F087,35.222,52.67,2.384,0.0175,3.274,205.022,1011.918,14.816,7.017,1009.319,1.0606,15.877,0.963,12.113,1
94,A,HM-A104,35.757,54.171,2.388,0.0231,4.158,196.88,1014.251,15.931,7.045,906.881,1.0071,20.177,1.149,11.934,1
94,B,HM-B210,34.036,52.855,3.166,0.0252,4.052,172.227,1012.367,12.409,7.624,943.933,1.2203,19.934,1.796,12.526,1
94,C,HM-C305,36.386,55.796,2.964,0.025,3.059,219.905,1011.326,14.082,7.421,934.408,0.9865,24.579,0.091,12.039,1
94,D,HM-D118,36.025,49.242,2.63,0.019,3.773,193.208,1011.247,14.143,7.653,897.706,0.9913,36.485,0.863,11.482,1
94,E,HM-E441,51.761,52.875,10.387,0.1054,15.972,716.724,1012.748,13.594,7.036,947.303,1.0467,26.152,0.568,12.889,0
94,F,HM-F087,34.641,50.798,2.167,0.0155,4.223,179.277,1015.152,14.712,7.117,901.82,1.0759,29.326,0.684,10.959,1
95,A,HM-A104,36.713,52.143,2.671,0.0107,2.942,197.482,1014.128,13.047,7.2,954.429,1.0493,18.297,0.164,11.862,1
95,B,HM-B210,34.572,52.547,2.606,0.0186,4.03,163.978,1011.808,14.22,7.081,930.312,1.1566,28.915,2.798,12.434,1
95,C,HM-C305,35.205,49.316,2.338,0.02,3.455,231.822,1013.68,16.515,6.444,950.504,1.0182,22.127,0.991,13.954,1
95,D,HM-D118,36.942,52.853,2.686,0.0203,3.753,211.898,1013.166,13.032,6.706,891.69,1.0562,34.412,1.502,12.815,1
95,E,HM-E441,50.827,44.467,10.331,0.099,16.048,691.535,1012.073,14.815,7.142,987.903,1.0054,24.332,0.792,13.545,0
95,F,HM-F087,37.183,47.013,2.48,0.0185,4.031,189.415,1012.551,14.132,6.341,1000.529,0.9914,24.796,1.513,12.619,1
96,A,HM-A104,37.006,51.393,3.176,0.0176,4.149,184.934,1014.515,12.631,7.286,958.439,0.9671,24.325,1.452,12.141,1
96,B,HM-B210,34.209,47.915,2.244,0.0164,3.49,195.498,1014.218,15.701,7.182,913.429,1.1975,20.678,3.274,13.016,1
96,C,HM-C305,34.622,51.719,2.298,0.0216,3.097,177.467,1012.964,12.994,6.811,900.013,0.9381,22.122,1.255,12.448,1
96,D,HM-D118,33.705,56.83,2.465,0.0117,3.274,218.565,1014.168,15.054,6.121,1009.92,0.9584,26.511,0.499,11.468,1
96,E,HM-E441,49.83,50.01,10.745,0.097,16.319,714.044,1011.303,11.754,7.183,884.225,1.0305,24.215,0.824,11.436,0
96,F,HM-F087,36.624,54.127,3.279,0.0185,3.708,215.48,1014.046,12.683,7.253,915.622,0.963,27.033,0.844,13.661,1
97,A,HM-A104,35.972,55.364,2.668,0.0216,4.299,207.502,1012.998,12.852,7.202,923.61,1.0158,19.859,0.954,12.799,1
